order_id,order_date,customer_id,product_id,quantity,discount_pct,unit_price,sales,cost,profit,payment_method,order_status,delivery_days,product_name,category,subcategory,base_price,customer_name,region,city,signup_date,year,month,month_name
ORD004155,2025-06-26,CUST00465,PROD0006,1,0.05,82.69,78.56,58.87,19.69,Credit Card,Delivered,3.0,Decor Product 6,Home & Kitchen,Decor,78.58,Customer 465,North,Lucknow,2023-10-11,2025,6,Jun
ORD004156,2025-12-07,CUST01480,PROD0117,4,0.05,303.74,1154.21,672.1,482.11,UPI,Delivered,6.0,Furniture Product 117,Home & Kitchen,Furniture,272.76,Customer 1480,East,Bhubaneswar,2023-12-30,2025,12,Dec
ORD004157,2025-02-26,CUST01326,PROD0118,4,0.15,138.91,472.29,309.82,162.47,Debit Card,Delivered,3.0,Kitchen Product 118,Home & Kitchen,Kitchen,130.92,Customer 1326,North,Lucknow,2023-02-09,2025,2,Feb
ORD004158,2025-12-09,CUST00955,PROD0069,2,0.15,140.5,238.85,177.53,61.32,COD,Delivered,5.0,Women Product 69,Fashion,Women,144.62,Customer 955,North,Lucknow,2025-05-07,2025,12,Dec
ORD004159,2025-12-06,CUST00930,PROD0007,2,0.15,14.96,25.43,15.68,9.75,UPI,Delivered,7.0,Haircare Product 7,Beauty,Haircare,15.32,Customer 930,South,Chennai,2023-09-26,2025,12,Dec
ORD004160,2025-07-22,CUST01291,PROD0097,1,0.15,55.69,47.34,33.82,13.52,Credit Card,Delivered,2.0,Self Help Product 97,Books,Self Help,59.33,Customer 1291,East,Kolkata,2023-05-08,2025,7,Jul
ORD004161,2025-07-04,CUST00799,PROD0077,2,0.0,145.95,291.9,181.14,110.76,UPI,Cancelled,,Accessories Product 77,Fashion,Accessories,138.05,Customer 799,North,Lucknow,2025-04-12,2025,7,Jul
ORD004162,2025-05-01,CUST00395,PROD0051,1,0.0,187.85,187.85,115.93,71.92,UPI,Delivered,3.0,Furniture Product 51,Home & Kitchen,Furniture,183.5,Customer 395,East,Patna,2024-02-29,2025,5,May
ORD004163,2025-08-14,CUST01144,PROD0118,4,0.2,125.85,402.72,308.22,94.5,Credit Card,Delivered,2.0,Kitchen Product 118,Home & Kitchen,Kitchen,130.92,Customer 1144,South,Chennai,2024-03-05,2025,8,Aug
ORD004164,2025-07-21,CUST00246,PROD0001,2,0.15,380.66,647.12,416.72,230.4,Credit Card,Delivered,1.0,Kitchen Product 1,Home & Kitchen,Kitchen,394.25,Customer 246,West,Pune,2024-05-29,2025,7,Jul
ORD004165,2025-11-26,CUST00568,PROD0013,1,0.1,709.15,638.24,427.74,210.5,UPI,Delivered,3.0,Laptops Product 13,Electronics,Laptops,769.31,Customer 568,Central,Indore,2024-01-04,2025,11,Nov
ORD004166,2025-12-29,CUST00038,PROD0043,4,0.1,56.63,203.87,153.96,49.91,Credit Card,Delivered,4.0,Skincare Product 43,Beauty,Skincare,50.76,Customer 38,Central,Kanpur,2025-05-10,2025,12,Dec
ORD004167,2025-12-22,CUST00245,PROD0027,1,0.05,467.94,444.54,276.99,167.55,Debit Card,Delivered,4.0,Decor Product 27,Home & Kitchen,Decor,431.04,Customer 245,North,Lucknow,2023-09-02,2025,12,Dec
ORD004168,2025-08-04,CUST00021,PROD0071,4,0.0,32.67,130.68,92.47,38.21,UPI,Delivered,5.0,Footwear Product 71,Fashion,Footwear,32.71,Customer 21,North,Lucknow,2023-11-23,2025,8,Aug
ORD004169,2025-02-12,CUST01134,PROD0116,1,0.1,57.1,51.39,41.13,10.26,COD,Delivered,2.0,Men Product 116,Fashion,Men,51.48,Customer 1134,West,Mumbai,2025-04-18,2025,2,Feb
ORD004170,2025-01-23,CUST00394,PROD0003,1,0.2,595.34,476.27,339.54,136.73,UPI,Delivered,1.0,Accessories Product 3,Electronics,Accessories,564.08,Customer 394,West,Pune,2024-04-12,2025,1,Jan
ORD004171,2025-06-04,CUST01434,PROD0058,3,0.05,207.58,591.6,350.06,241.54,Credit Card,Delivered,2.0,Footwear Product 58,Fashion,Footwear,193.95,Customer 1434,North,Lucknow,2023-02-27,2025,6,Jun
ORD004172,2025-07-05,CUST00987,PROD0089,1,0.05,494.38,469.66,338.87,130.79,UPI,Delivered,3.0,Kitchen Product 89,Home & Kitchen,Kitchen,468.17,Customer 987,Central,Bhopal,2023-12-06,2025,7,Jul
ORD004173,2025-09-06,CUST00008,PROD0097,2,0.05,63.56,120.76,72.65,48.11,Credit Card,Delivered,6.0,Self Help Product 97,Books,Self Help,59.33,Customer 8,South,Chennai,2023-01-10,2025,9,Sep
ORD004174,2025-08-25,CUST01468,PROD0104,2,0.0,65.71,131.42,85.12,46.3,Credit Card,Delivered,8.0,Footwear Product 104,Fashion,Footwear,68.87,Customer 1468,North,Lucknow,2023-06-20,2025,8,Aug
ORD004175,2025-10-20,CUST00328,PROD0017,1,0.1,15.64,14.08,11.04,3.04,Credit Card,Delivered,2.0,Equipment Product 17,Sports,Equipment,15.15,Customer 328,East,Patna,2023-05-06,2025,10,Oct
ORD004176,2025-05-14,CUST00290,PROD0045,1,0.25,200.65,150.49,87.68,62.81,Debit Card,Delivered,2.0,Kitchen Product 45,Home & Kitchen,Kitchen,184.1,Customer 290,East,Bhubaneswar,2024-01-25,2025,5,May
ORD004177,2025-11-17,CUST00511,PROD0078,1,0.15,100.42,85.36,51.09,34.27,Net Banking,Delivered,3.0,Fitness Product 78,Sports,Fitness,108.69,Customer 511,South,Chennai,2023-07-31,2025,11,Nov
ORD004178,2025-01-22,CUST00912,PROD0101,2,0.2,305.03,488.05,325.63,162.42,Credit Card,Delivered,3.0,Laptops Product 101,Electronics,Laptops,322.89,Customer 912,West,Mumbai,2025-06-20,2025,1,Jan
ORD004179,2025-12-27,CUST00361,PROD0058,1,0.1,187.96,169.16,138.69,30.47,UPI,Delivered,5.0,Footwear Product 58,Fashion,Footwear,193.95,Customer 361,East,Bhubaneswar,2024-01-26,2025,12,Dec
ORD004180,2025-03-29,CUST00716,PROD0056,4,0.1,82.13,295.67,192.2,103.47,Credit Card,Delivered,5.0,Women Product 56,Fashion,Women,83.9,Customer 716,West,Mumbai,2024-09-25,2025,3,Mar
ORD004181,2025-06-02,CUST00219,PROD0054,4,0.25,91.72,275.16,169.98,105.18,Credit Card,Cancelled,,Makeup Product 54,Beauty,Makeup,95.89,Customer 219,North,Delhi,2023-03-29,2025,6,Jun
ORD004182,2025-05-05,CUST00406,PROD0087,1,0.05,189.64,180.16,128.25,51.91,UPI,Returned,5.0,Equipment Product 87,Sports,Equipment,181.5,Customer 406,South,Bengaluru,2024-05-28,2025,5,May
ORD004183,2025-03-20,CUST00753,PROD0088,1,0.2,79.96,63.97,45.07,18.9,UPI,Delivered,3.0,Accessories Product 88,Fashion,Accessories,81.69,Customer 753,North,Lucknow,2023-04-03,2025,3,Mar
ORD004184,2025-12-12,CUST00923,PROD0029,3,0.15,53.61,136.71,94.04,42.67,UPI,Returned,1.0,Women Product 29,Fashion,Women,56.34,Customer 923,East,Ranchi,2024-04-29,2025,12,Dec
ORD004185,2025-02-20,CUST00832,PROD0102,1,0.05,57.52,54.64,44.11,10.53,UPI,Delivered,2.0,Makeup Product 102,Beauty,Makeup,52.24,Customer 832,South,Hyderabad,2025-01-20,2025,2,Feb
ORD004186,2025-08-04,CUST00794,PROD0054,1,0.1,101.55,91.4,59.16,32.24,Credit Card,Delivered,4.0,Makeup Product 54,Beauty,Makeup,95.89,Customer 794,Central,Nagpur,2025-04-01,2025,8,Aug
ORD004187,2025-06-25,CUST01244,PROD0027,2,0.05,417.77,793.76,516.26,277.5,Debit Card,Delivered,3.0,Decor Product 27,Home & Kitchen,Decor,431.04,Customer 1244,South,Kochi,2025-03-18,2025,6,Jun
ORD004188,2025-12-24,CUST00595,PROD0102,4,0.0,51.83,207.32,127.22,80.1,Credit Card,Delivered,2.0,Makeup Product 102,Beauty,Makeup,52.24,Customer 595,East,Kolkata,2023-03-04,2025,12,Dec
ORD004189,2025-09-10,CUST00107,PROD0117,2,0.05,291.35,553.57,413.71,139.86,COD,Delivered,2.0,Furniture Product 117,Home & Kitchen,Furniture,272.76,Customer 107,East,Kolkata,2024-02-25,2025,9,Sep
ORD004190,2025-09-03,CUST00581,PROD0104,2,0.2,74.25,118.8,78.07,40.73,UPI,Delivered,2.0,Footwear Product 104,Fashion,Footwear,68.87,Customer 581,West,Mumbai,2023-12-29,2025,9,Sep
ORD004191,2025-08-15,CUST00609,PROD0045,2,0.15,175.87,298.98,231.01,67.97,UPI,Delivered,2.0,Kitchen Product 45,Home & Kitchen,Kitchen,184.1,Customer 609,West,Mumbai,2023-03-29,2025,8,Aug
ORD004192,2025-04-16,CUST01310,PROD0114,1,0.05,609.03,578.58,470.51,108.07,Credit Card,Delivered,6.0,Audio Product 114,Electronics,Audio,550.01,Customer 1310,Central,Bhopal,2025-02-28,2025,4,Apr
ORD004193,2025-07-12,CUST00008,PROD0087,3,0.05,195.49,557.15,328.99,228.16,Net Banking,Delivered,4.0,Equipment Product 87,Sports,Equipment,181.5,Customer 8,South,Chennai,2023-01-10,2025,7,Jul
ORD004194,2025-11-12,CUST00806,PROD0031,2,0.1,276.81,498.26,407.75,90.51,Debit Card,Delivered,4.0,Furniture Product 31,Home & Kitchen,Furniture,253.64,Customer 806,East,Bhubaneswar,2023-12-30,2025,11,Nov
ORD004195,2025-10-29,CUST00189,PROD0036,1,0.05,356.33,338.51,216.98,121.53,Debit Card,Delivered,1.0,Furniture Product 36,Home & Kitchen,Furniture,375.57,Customer 189,North,Jaipur,2023-07-21,2025,10,Oct
ORD004196,2025-02-05,CUST00081,PROD0081,1,0.1,318.46,286.61,195.13,91.48,Net Banking,Delivered,5.0,Accessories Product 81,Electronics,Accessories,335.69,Customer 81,East,Patna,2024-07-05,2025,2,Feb
ORD004197,2025-07-23,CUST00108,PROD0061,3,0.1,85.65,231.26,177.3,53.96,Debit Card,Delivered,4.0,Outdoor Product 61,Sports,Outdoor,87.3,Customer 108,Central,Kanpur,2025-06-15,2025,7,Jul
ORD004198,2025-09-24,CUST01345,PROD0037,1,0.1,180.94,162.85,120.46,42.39,Debit Card,Delivered,4.0,Sportswear Product 37,Sports,Sportswear,193.95,Customer 1345,North,Lucknow,2025-06-30,2025,9,Sep
ORD004199,2025-09-25,CUST00686,PROD0067,1,0.0,181.05,181.05,138.83,42.22,Net Banking,Delivered,1.0,Furniture Product 67,Home & Kitchen,Furniture,192.97,Customer 686,East,Bhubaneswar,2023-10-12,2025,9,Sep
ORD004200,2025-06-19,CUST00346,PROD0036,2,0.1,356.28,641.3,443.73,197.57,UPI,Delivered,5.0,Furniture Product 36,Home & Kitchen,Furniture,375.57,Customer 346,South,Bengaluru,2023-02-19,2025,6,Jun
ORD004201,2025-02-08,CUST00328,PROD0119,2,0.05,548.84,1042.8,834.09,208.71,Net Banking,Delivered,5.0,Smartphones Product 119,Electronics,Smartphones,516.56,Customer 328,East,Patna,2023-05-06,2025,2,Feb
ORD004202,2025-05-19,CUST00555,PROD0005,4,0.05,218.94,831.97,640.27,191.7,UPI,Delivered,6.0,Men Product 5,Fashion,Men,236.42,Customer 555,West,Mumbai,2024-08-25,2025,5,May
ORD004203,2025-10-19,CUST00302,PROD0046,3,0.05,112.05,319.34,208.92,110.42,COD,Delivered,4.0,Accessories Product 46,Electronics,Accessories,119.63,Customer 302,East,Patna,2024-10-21,2025,10,Oct
ORD004204,2025-02-21,CUST00200,PROD0079,1,0.05,267.07,253.72,204.91,48.81,UPI,Delivered,3.0,Appliances Product 79,Home & Kitchen,Appliances,240.86,Customer 200,East,Ranchi,2024-05-19,2025,2,Feb
ORD004205,2025-10-14,CUST00893,PROD0052,1,0.2,54.35,43.48,35.25,8.23,Credit Card,Delivered,1.0,Self Help Product 52,Books,Self Help,58.02,Customer 893,Central,Kanpur,2024-03-04,2025,10,Oct
ORD004206,2025-10-16,CUST01443,PROD0049,1,0.15,420.63,357.54,242.99,114.55,COD,Delivered,2.0,Decor Product 49,Home & Kitchen,Decor,409.38,Customer 1443,North,Chandigarh,2024-04-18,2025,10,Oct
ORD004207,2025-05-21,CUST01063,PROD0006,4,0.1,82.39,296.6,218.44,78.16,UPI,Delivered,2.0,Decor Product 6,Home & Kitchen,Decor,78.58,Customer 1063,West,Surat,2023-12-22,2025,5,May
ORD004208,2025-05-26,CUST00307,PROD0010,1,0.1,987.94,889.15,689.58,199.57,Debit Card,Cancelled,,Smartphones Product 10,Electronics,Smartphones,888.66,Customer 307,Central,Indore,2024-05-28,2025,5,May
ORD004209,2025-11-10,CUST01028,PROD0118,1,0.0,144.01,144.01,111.77,32.24,Credit Card,Delivered,2.0,Kitchen Product 118,Home & Kitchen,Kitchen,130.92,Customer 1028,West,Pune,2024-07-03,2025,11,Nov
ORD004210,2025-07-03,CUST01101,PROD0096,1,0.05,211.91,201.31,117.44,83.87,UPI,Delivered,6.0,Footwear Product 96,Fashion,Footwear,210.2,Customer 1101,Central,Kanpur,2024-10-22,2025,7,Jul
ORD004211,2025-06-01,CUST00468,PROD0023,2,0.15,86.2,146.54,107.12,39.42,COD,Delivered,4.0,Equipment Product 23,Sports,Equipment,77.77,Customer 468,West,Mumbai,2023-10-28,2025,6,Jun
ORD004212,2025-07-20,CUST00179,PROD0112,1,0.05,222.51,211.38,172.0,39.38,UPI,Delivered,5.0,Kitchen Product 112,Home & Kitchen,Kitchen,221.08,Customer 179,Central,Kanpur,2024-06-11,2025,7,Jul
ORD004213,2025-05-08,CUST00645,PROD0017,1,0.1,15.97,14.37,9.13,5.24,Debit Card,Delivered,3.0,Equipment Product 17,Sports,Equipment,15.15,Customer 645,West,Ahmedabad,2025-06-08,2025,5,May
ORD004214,2025-10-14,CUST00276,PROD0110,3,0.0,393.99,1181.97,911.24,270.73,Credit Card,Delivered,2.0,Kitchen Product 110,Home & Kitchen,Kitchen,405.37,Customer 276,South,Hyderabad,2024-12-01,2025,10,Oct
ORD004215,2025-11-07,CUST01176,PROD0084,3,0.2,24.77,59.45,42.1,17.35,Net Banking,Delivered,3.0,Fiction Product 84,Books,Fiction,23.65,Customer 1176,Central,Nagpur,2023-05-30,2025,11,Nov
ORD004216,2025-09-10,CUST01188,PROD0044,1,0.2,24.01,19.21,12.16,7.05,Debit Card,Delivered,5.0,Business Product 44,Books,Business,23.36,Customer 1188,West,Surat,2025-01-16,2025,9,Sep
ORD004217,2025-09-23,CUST01314,PROD0041,1,0.0,406.99,406.99,241.04,165.95,Debit Card,Cancelled,,Accessories Product 41,Electronics,Accessories,390.82,Customer 1314,Central,Kanpur,2024-06-13,2025,9,Sep
ORD004218,2025-07-07,CUST01402,PROD0015,1,0.15,124.11,105.49,80.42,25.07,COD,Delivered,2.0,Kitchen Product 15,Home & Kitchen,Kitchen,117.47,Customer 1402,Central,Nagpur,2023-03-17,2025,7,Jul
ORD004219,2025-08-18,CUST00621,PROD0044,2,0.0,22.3,44.6,29.26,15.34,UPI,Delivered,1.0,Business Product 44,Books,Business,23.36,Customer 621,East,Ranchi,2024-10-06,2025,8,Aug
ORD004220,2025-09-28,CUST00638,PROD0110,4,0.1,397.36,1430.5,958.64,471.86,Net Banking,Delivered,4.0,Kitchen Product 110,Home & Kitchen,Kitchen,405.37,Customer 638,South,Bengaluru,2023-11-08,2025,9,Sep
ORD004221,2025-09-16,CUST01334,PROD0058,1,0.0,206.99,206.99,144.16,62.83,Debit Card,Delivered,3.0,Footwear Product 58,Fashion,Footwear,193.95,Customer 1334,Central,Bhopal,2024-03-22,2025,9,Sep
ORD004222,2025-10-26,CUST00930,PROD0086,1,0.0,344.28,344.28,241.59,102.69,UPI,Delivered,2.0,Audio Product 86,Electronics,Audio,361.35,Customer 930,South,Chennai,2023-09-26,2025,10,Oct
ORD004223,2025-07-17,CUST01413,PROD0050,3,0.0,93.94,281.82,177.4,104.42,Credit Card,Delivered,4.0,Smartphones Product 50,Electronics,Smartphones,95.0,Customer 1413,North,Lucknow,2023-10-14,2025,7,Jul
ORD004224,2025-11-19,CUST00183,PROD0052,1,0.2,61.11,48.89,36.23,12.66,Debit Card,Delivered,4.0,Self Help Product 52,Books,Self Help,58.02,Customer 183,East,Patna,2023-11-06,2025,11,Nov
ORD004225,2025-02-25,CUST01330,PROD0070,1,0.15,115.75,98.39,73.42,24.97,Debit Card,Delivered,2.0,Footwear Product 70,Fashion,Footwear,104.51,Customer 1330,South,Chennai,2023-03-23,2025,2,Feb
ORD004226,2025-11-15,CUST00072,PROD0068,2,0.0,91.69,183.38,112.62,70.76,UPI,Delivered,4.0,Kitchen Product 68,Home & Kitchen,Kitchen,98.06,Customer 72,South,Kochi,2023-10-09,2025,11,Nov
ORD004227,2025-07-22,CUST01243,PROD0063,1,0.1,280.0,252.0,178.39,73.61,UPI,Delivered,3.0,Kitchen Product 63,Home & Kitchen,Kitchen,273.62,Customer 1243,East,Kolkata,2024-09-29,2025,7,Jul
ORD004228,2025-09-28,CUST00719,PROD0058,1,0.0,181.61,181.61,131.89,49.72,UPI,Delivered,8.0,Footwear Product 58,Fashion,Footwear,193.95,Customer 719,West,Pune,2024-11-04,2025,9,Sep
ORD004229,2025-04-19,CUST01197,PROD0023,4,0.05,77.45,294.31,183.86,110.45,UPI,Delivered,5.0,Equipment Product 23,Sports,Equipment,77.77,Customer 1197,West,Mumbai,2024-05-25,2025,4,Apr
ORD004230,2025-04-26,CUST01296,PROD0044,1,0.2,22.31,17.85,14.18,3.67,UPI,Delivered,4.0,Business Product 44,Books,Business,23.36,Customer 1296,West,Ahmedabad,2024-03-21,2025,4,Apr
ORD004231,2025-04-02,CUST00726,PROD0109,3,0.0,47.97,143.91,100.14,43.77,Credit Card,Delivered,2.0,Fiction Product 109,Books,Fiction,45.69,Customer 726,South,Chennai,2023-09-04,2025,4,Apr
ORD004232,2025-05-18,CUST01492,PROD0083,3,0.1,44.22,119.39,72.54,46.85,Credit Card,Delivered,4.0,Business Product 83,Books,Business,41.27,Customer 1492,West,Surat,2023-01-01,2025,5,May
ORD004233,2025-10-30,CUST00269,PROD0118,4,0.05,126.92,482.3,318.44,163.86,Net Banking,Delivered,5.0,Kitchen Product 118,Home & Kitchen,Kitchen,130.92,Customer 269,South,Bengaluru,2024-02-23,2025,10,Oct
ORD004234,2025-02-26,CUST01044,PROD0109,2,0.0,48.55,97.1,67.43,29.67,Debit Card,Returned,5.0,Fiction Product 109,Books,Fiction,45.69,Customer 1044,East,Bhubaneswar,2024-10-16,2025,2,Feb
ORD004235,2025-02-19,CUST00578,PROD0095,1,0.1,37.69,33.92,19.76,14.16,UPI,Delivered,5.0,Business Product 95,Books,Business,37.34,Customer 578,West,Mumbai,2025-02-08,2025,2,Feb
ORD004236,2025-03-12,CUST00995,PROD0044,1,0.2,22.82,18.26,10.73,7.53,UPI,Delivered,3.0,Business Product 44,Books,Business,23.36,Customer 995,East,Bhubaneswar,2024-11-07,2025,3,Mar
ORD004237,2025-03-23,CUST00815,PROD0052,1,0.15,59.45,50.53,29.98,20.55,Debit Card,Delivered,3.0,Self Help Product 52,Books,Self Help,58.02,Customer 815,East,Ranchi,2025-02-21,2025,3,Mar
ORD004238,2025-04-15,CUST00147,PROD0067,1,0.0,192.18,192.18,136.28,55.9,Net Banking,Delivered,4.0,Furniture Product 67,Home & Kitchen,Furniture,192.97,Customer 147,North,Chandigarh,2023-11-13,2025,4,Apr
ORD004239,2025-03-29,CUST01453,PROD0028,3,0.15,15.88,40.49,26.75,13.74,Debit Card,Delivered,3.0,Equipment Product 28,Sports,Equipment,16.44,Customer 1453,South,Kochi,2025-06-05,2025,3,Mar
ORD004240,2025-01-02,CUST01189,PROD0067,1,0.2,206.74,165.39,131.38,34.01,Debit Card,Delivered,2.0,Furniture Product 67,Home & Kitchen,Furniture,192.97,Customer 1189,North,Jaipur,2024-06-02,2025,1,Jan
ORD004241,2025-12-26,CUST00890,PROD0078,1,0.05,117.33,111.46,79.61,31.85,UPI,Delivered,3.0,Fitness Product 78,Sports,Fitness,108.69,Customer 890,South,Kochi,2023-11-10,2025,12,Dec
ORD004242,2025-03-25,CUST00310,PROD0018,1,0.05,238.0,226.1,172.37,53.73,Credit Card,Delivered,1.0,Furniture Product 18,Home & Kitchen,Furniture,220.36,Customer 310,Central,Nagpur,2025-06-01,2025,3,Mar
ORD004243,2025-02-12,CUST00518,PROD0027,1,0.0,429.5,429.5,319.94,109.56,Debit Card,Delivered,5.0,Decor Product 27,Home & Kitchen,Decor,431.04,Customer 518,East,Bhubaneswar,2023-04-21,2025,2,Feb
ORD004244,2025-06-03,CUST00014,PROD0051,2,0.05,175.04,332.58,234.43,98.15,UPI,Delivered,5.0,Furniture Product 51,Home & Kitchen,Furniture,183.5,Customer 14,South,Kochi,2024-10-28,2025,6,Jun
ORD004245,2025-11-23,CUST00132,PROD0060,3,0.1,133.0,359.1,272.46,86.64,Credit Card,Delivered,4.0,Outdoor Product 60,Sports,Outdoor,122.23,Customer 132,West,Ahmedabad,2025-04-09,2025,11,Nov
ORD004246,2025-04-04,CUST00755,PROD0074,1,0.05,212.21,201.6,143.28,58.32,UPI,Delivered,5.0,Women Product 74,Fashion,Women,215.26,Customer 755,North,Delhi,2023-07-24,2025,4,Apr
ORD004247,2025-10-25,CUST00439,PROD0049,1,0.0,437.88,437.88,294.48,143.4,Credit Card,Delivered,4.0,Decor Product 49,Home & Kitchen,Decor,409.38,Customer 439,West,Surat,2024-07-13,2025,10,Oct
ORD004248,2025-05-13,CUST00743,PROD0015,1,0.05,127.28,120.92,82.78,38.14,Credit Card,Delivered,4.0,Kitchen Product 15,Home & Kitchen,Kitchen,117.47,Customer 743,West,Ahmedabad,2023-01-19,2025,5,May
ORD004249,2025-03-06,CUST00740,PROD0083,1,0.1,44.31,39.88,31.16,8.72,Credit Card,Delivered,1.0,Business Product 83,Books,Business,41.27,Customer 740,West,Mumbai,2023-06-24,2025,3,Mar
ORD004250,2025-10-17,CUST00795,PROD0073,1,0.1,9.36,8.42,6.02,2.4,Credit Card,Delivered,6.0,Business Product 73,Books,Business,9.38,Customer 795,Central,Bhopal,2024-10-29,2025,10,Oct
ORD004251,2025-09-14,CUST00263,PROD0068,3,0.1,108.61,293.25,196.64,96.61,Credit Card,Delivered,4.0,Kitchen Product 68,Home & Kitchen,Kitchen,98.06,Customer 263,Central,Indore,2023-05-08,2025,9,Sep
ORD004252,2025-08-01,CUST00643,PROD0015,4,0.0,123.58,494.32,308.03,186.29,COD,Delivered,4.0,Kitchen Product 15,Home & Kitchen,Kitchen,117.47,Customer 643,West,Ahmedabad,2023-03-02,2025,8,Aug
ORD004253,2025-05-28,CUST01249,PROD0051,1,0.1,189.95,170.96,119.48,51.48,Credit Card,Delivered,3.0,Furniture Product 51,Home & Kitchen,Furniture,183.5,Customer 1249,Central,Bhopal,2023-12-26,2025,5,May
ORD004254,2025-03-02,CUST00258,PROD0048,2,0.05,116.11,220.61,141.32,79.29,Debit Card,Delivered,1.0,Fragrance Product 48,Beauty,Fragrance,109.58,Customer 258,South,Kochi,2024-04-18,2025,3,Mar
ORD004255,2025-05-29,CUST01258,PROD0072,1,0.2,14.87,11.9,9.63,2.27,UPI,Cancelled,,Technology Product 72,Books,Technology,16.01,Customer 1258,South,Chennai,2024-10-11,2025,5,May
ORD004256,2025-03-29,CUST01360,PROD0113,1,0.05,479.72,455.73,318.02,137.71,Credit Card,Delivered,8.0,Smartphones Product 113,Electronics,Smartphones,480.63,Customer 1360,Central,Kanpur,2023-07-07,2025,3,Mar
ORD004257,2025-11-20,CUST00409,PROD0117,1,0.0,299.01,299.01,174.07,124.94,UPI,Delivered,5.0,Furniture Product 117,Home & Kitchen,Furniture,272.76,Customer 409,Central,Bhopal,2024-08-08,2025,11,Nov
ORD004258,2025-10-05,CUST00975,PROD0001,1,0.0,375.41,375.41,226.11,149.3,UPI,Delivered,6.0,Kitchen Product 1,Home & Kitchen,Kitchen,394.25,Customer 975,North,Lucknow,2025-02-19,2025,10,Oct
ORD004259,2025-03-23,CUST01048,PROD0007,1,0.05,15.36,14.59,9.46,5.13,UPI,Delivered,2.0,Haircare Product 7,Beauty,Haircare,15.32,Customer 1048,South,Kochi,2025-05-30,2025,3,Mar
ORD004260,2025-05-09,CUST00271,PROD0053,4,0.0,22.81,91.24,54.94,36.3,Credit Card,Delivered,2.0,Self Help Product 53,Books,Self Help,22.79,Customer 271,Central,Bhopal,2023-03-19,2025,5,May
ORD004261,2025-10-13,CUST01119,PROD0031,3,0.1,251.41,678.81,539.35,139.46,Credit Card,Delivered,6.0,Furniture Product 31,Home & Kitchen,Furniture,253.64,Customer 1119,North,Lucknow,2025-06-06,2025,10,Oct
ORD004262,2025-12-19,CUST00142,PROD0018,1,0.15,227.52,193.39,151.82,41.57,Net Banking,Delivered,1.0,Furniture Product 18,Home & Kitchen,Furniture,220.36,Customer 142,North,Lucknow,2024-10-11,2025,12,Dec
ORD004263,2025-10-07,CUST00902,PROD0012,1,0.05,340.25,323.24,262.8,60.44,Debit Card,Delivered,2.0,Audio Product 12,Electronics,Audio,304.0,Customer 902,Central,Indore,2023-07-30,2025,10,Oct
ORD004264,2025-09-27,CUST00974,PROD0048,1,0.1,106.42,95.78,71.79,23.99,UPI,Delivered,5.0,Fragrance Product 48,Beauty,Fragrance,109.58,Customer 974,East,Patna,2024-09-13,2025,9,Sep
ORD004265,2025-10-19,CUST01105,PROD0030,3,0.15,356.12,908.11,667.38,240.73,Debit Card,Delivered,4.0,Decor Product 30,Home & Kitchen,Decor,335.65,Customer 1105,East,Kolkata,2025-01-27,2025,10,Oct
ORD004266,2025-07-22,CUST00274,PROD0097,1,0.05,63.58,60.4,48.42,11.98,Credit Card,Delivered,3.0,Self Help Product 97,Books,Self Help,59.33,Customer 274,East,Patna,2023-09-27,2025,7,Jul
ORD004267,2025-01-24,CUST00276,PROD0111,3,0.0,66.97,200.91,162.16,38.75,Debit Card,Delivered,4.0,Fiction Product 111,Books,Fiction,64.59,Customer 276,South,Hyderabad,2024-12-01,2025,1,Jan
ORD004268,2025-12-17,CUST00465,PROD0007,1,0.0,14.39,14.39,11.38,3.01,Credit Card,Delivered,6.0,Haircare Product 7,Beauty,Haircare,15.32,Customer 465,North,Lucknow,2023-10-11,2025,12,Dec
ORD004269,2025-11-07,CUST01232,PROD0092,1,0.2,59.59,47.67,37.5,10.17,UPI,Delivered,5.0,Haircare Product 92,Beauty,Haircare,57.6,Customer 1232,East,Ranchi,2023-10-03,2025,11,Nov
ORD004270,2025-07-27,CUST01320,PROD0113,1,0.15,533.83,453.76,336.33,117.43,Credit Card,Delivered,4.0,Smartphones Product 113,Electronics,Smartphones,480.63,Customer 1320,South,Hyderabad,2024-05-17,2025,7,Jul
ORD004271,2025-10-07,CUST01063,PROD0003,2,0.0,557.54,1115.08,647.18,467.9,Credit Card,Delivered,7.0,Accessories Product 3,Electronics,Accessories,564.08,Customer 1063,West,Surat,2023-12-22,2025,10,Oct
ORD004272,2025-07-24,CUST00288,PROD0107,2,0.0,210.26,420.52,287.25,133.27,COD,Delivered,4.0,Equipment Product 107,Sports,Equipment,200.64,Customer 288,North,Chandigarh,2023-10-10,2025,7,Jul
ORD004273,2025-06-01,CUST01148,PROD0063,1,0.15,304.23,258.6,189.44,69.16,UPI,Delivered,1.0,Kitchen Product 63,Home & Kitchen,Kitchen,273.62,Customer 1148,West,Surat,2024-03-09,2025,6,Jun
ORD004274,2025-01-26,CUST00876,PROD0006,4,0.1,84.83,305.39,217.23,88.16,Debit Card,Delivered,3.0,Decor Product 6,Home & Kitchen,Decor,78.58,Customer 876,North,Chandigarh,2024-07-14,2025,1,Jan
